MCLU,TIME[Myr],Z,NB_P,EBIN
1012,14.5,0.02,1,1.409823031980801e+47
1012,73.75,0.02,0,6.812721186343609e+47
1012,73.75,0.02,1,1.0478981033177088e+47
1012,98.0,0.02,0,1.3969036411099703e+47
1012,98.0,0.02,1,8.250091159941939e+46
1012,46.0,0.02,0,1.1922471878906649e+48
1012,46.0,0.02,1,1.0997043021345381e+47
1012,67.0,0.02,0,6.814873279301296e+47
1012,67.0,0.02,1,1.0794061271274725e+47
1012,43.5,0.02,0,1.1928838802172244e+48
1012,43.5,0.02,1,1.103873066057147e+47
1012,11.75,0.02,0,2.013112619168848e+49
1012,11.75,0.02,1,1.4871297892889362e+47
1015,20.25,0.02,0,7.847039828044053e+48
1015,20.25,0.02,1,7.108040785296001e+46
1015,83.5,0.02,0,4.4974292005941497e+46
1015,83.5,0.02,1,5.548502059878707e+46
1015,97.0,0.02,0,4.481432724104809e+46
1015,97.0,0.02,1,5.570164963752675e+46
1015,30.25,0.02,0,5.4276958527042665e+48
1015,30.25,0.02,1,6.997325755966365e+46
1015,69.0,0.02,0,4.426685721700951e+46
1015,69.0,0.02,1,5.627236492809662e+46
1015,38.25,0.02,0,5.417331143616682e+48
1015,38.25,0.02,1,6.979991949674989e+46
1015,24.5,0.02,0,6.004178851639347e+48
1015,24.5,0.02,1,7.060443719996954e+46
1015,2.25,0.02,0,1.172083427028809e+49
1015,2.25,0.02,1,1.3939465988908657e+49
1015,74.0,0.02,0,4.4202348728551946e+46
1015,74.0,0.02,1,5.64013754473548e+46
1015,75.5,0.02,0,4.4320932081504755e+46
1015,75.5,0.02,1,5.629734618359188e+46
1015,63.25,0.02,0,4.827126458433964e+46
1015,63.25,0.02,1,5.619428551825309e+46
1015,79.75,0.02,0,4.486712993410099e+46
1015,79.75,0.02,1,5.557482686076507e+46
1015,18.75,0.02,0,7.912049094231378e+48
1015,18.75,0.02,1,7.104637135403556e+46
1015,19.5,0.02,0,7.911034975724443e+48
1015,19.5,0.02,1,7.113638005897848e+46
1015,72.75,0.02,0,4.442756441390114e+46
1015,72.75,0.02,1,5.616433080028403e+46
1015,31.0,0.02,0,5.423259735473837e+48
1015,31.0,0.02,1,6.983130277554078e+46
1015,56.0,0.02,0,4.981371758312252e+46
1015,56.0,0.02,1,6.946942179260562e+46
1015,33.0,0.02,0,5.419194564486011e+48
1015,33.0,0.02,1,6.996681268525736e+46
1015,26.5,0.02,0,5.435085181172328e+48
1015,26.5,0.02,1,7.048148656568389e+46
1015,32.25,0.02,0,5.422348530038746e+48
1015,32.25,0.02,1,6.979334214268607e+46
1015,58.25,0.02,0,4.971780561973634e+46
1015,58.25,0.02,1,5.624809536340435e+46
1015,44.0,0.02,0,1.257463075801483e+48
1015,44.0,0.02,1,6.970765267017105e+46
1015,8.0,0.02,0,2.2136285065885315e+49
1015,8.0,0.02,1,7.281790167607712e+46
1015,89.25,0.02,0,4.500254459858071e+46
1015,89.25,0.02,1,5.548825012889444e+46
1015,61.25,0.02,0,4.956588656036901e+46
1015,61.25,0.02,1,5.637404863553943e+46
1015,70.5,0.02,0,4.4282118162899216e+46
1015,70.5,0.02,1,5.626890890089784e+46
1015,10.0,0.02,0,1.7753756559231034e+49
1015,10.0,0.02,1,7.213056155388698e+46
1015,27.25,0.02,0,5.4342103391836446e+48
1015,27.25,0.02,1,7.053279730333111e+46
1015,79.25,0.02,0,4.4710457548920157e+46
1015,79.25,0.02,1,5.572359588789335e+46
1015,99.25,0.02,0,4.476282387576863e+46
1015,99.25,0.02,1,5.514443380957485e+46
1015,78.5,0.02,0,4.488280177781023e+46
1015,78.5,0.02,1,5.55438819909515e+46
1015,4.25,0.02,0,2.5026051206432193e+49
1015,4.25,0.02,1,7.288665893160074e+46
1015,74.75,0.02,0,4.425523723215117e+46
1015,74.75,0.02,1,5.635501085799537e+46
1015,64.0,0.02,0,4.817861030682886e+46
1015,64.0,0.02,1,5.627970316058655e+46
1015,86.25,0.02,0,4.48020787563491e+46
1015,86.25,0.02,1,5.567618325355227e+46
1015,96.5,0.02,0,4.5058313768041433e+46
1015,96.5,0.02,1,5.545190307751433e+46
1015,38.75,0.02,0,5.417247536729951e+48
1015,38.75,0.02,1,6.987741361521994e+46
1015,55.5,0.02,0,4.975996785075853e+46
1015,55.5,0.02,1,6.95187535530749e+46
1015,92.75,0.02,0,4.49998376515353e+46
1015,92.75,0.02,1,5.549286991874497e+46
1015,23.75,0.02,0,6.01484417973422e+48
1015,23.75,0.02,1,7.073459166708144e+46
1015,71.25,0.02,0,4.426665430985896e+46
1015,71.25,0.02,1,5.632054970449632e+46
1015,37.5,0.02,0,5.417316885498974e+48
1015,37.5,0.02,1,6.982064753154838e+46
1015,48.25,0.02,0,1.2448371342353562e+48
1015,48.25,0.02,1,6.973283497560532e+46
1015,69.75,0.02,0,4.4250004927518824e+46
1015,69.75,0.02,1,5.629532351044278e+46
1015,82.75,0.02,0,4.4914835476529555e+46
1015,82.75,0.02,1,5.55338369763495e+46
1015,57.5,0.02,0,4.989245604398765e+46
1015,57.5,0.02,1,5.608659671530505e+46
1015,10.75,0.02,0,1.7736894261868171e+49
1015,10.75,0.02,1,7.236766902801251e+46
1015,8.75,0.02,0,2.2092084436529566e+49
1015,8.75,0.02,1,7.223188065871954e+46
1015,5.0,0.02,0,2.305767558288212e+49
1015,5.0,0.02,1,7.286843061958651e+46
1015,5.75,0.02,0,2.876289499632885e+49
1015,5.75,0.02,1,7.281669864236688e+46
1015,67.0,0.02,0,4.411652349821997e+46
1015,67.0,0.02,1,5.640820904022381e+46
1015,93.5,0.02,0,4.4912624328042916e+46
1015,93.5,0.02,1,5.55834115047622e+46
1015,59.0,0.02,0,4.985354162002713e+46
1015,59.0,0.02,1,5.609621971364178e+46
1015,49.0,0.02,0,1.2447474115293044e+48
1015,49.0,0.02,1,6.962957013850298e+46
1015,60.5,0.02,0,4.995559963979321e+46
1015,60.5,0.02,1,5.598640895680532e+46
1015,77.75,0.02,0,4.431480436164645e+46
1015,77.75,0.02,1,5.610592436773979e+46
1015,1.5,0.02,0,1.3848462990159283e+46
1015,1.5,0.02,1,2.5228716903273184e+49
1015,90.75,0.02,0,4.480471975766413e+46
1015,90.75,0.02,1,5.569782733304152e+46
1015,62.5,0.02,0,4.883616779558701e+46
1015,62.5,0.02,1,5.610987618760259e+46
1015,28.0,0.02,0,5.4342443993050836e+48
1015,28.0,0.02,1,7.041670161518823e+46
1015,54.0,0.02,0,5.799156550805173e+46
1015,54.0,0.02,1,6.938439506096966e+46
1015,39.5,0.02,0,5.42027163195397e+48
1015,39.5,0.02,1,7.004892770049885e+46
1015,0.0,0.02,1,2.5699882205454003e+49
1015,46.75,0.02,0,1.2461326827865745e+48
1015,46.75,0.02,1,6.953938756785317e+46
1015,11.5,0.02,0,1.7642460241746442e+49
1015,11.5,0.02,1,7.229278562344134e+46
1015,45.25,0.02,0,1.2557823931674576e+48
1015,45.25,0.02,1,6.981682139048513e+46
1015,51.0,0.02,0,5.810125540438939e+46
1015,51.0,0.02,1,6.93839031706778e+46
1015,76.25,0.02,0,4.4158860457920757e+46
1015,76.25,0.02,1,5.646572313885093e+46
1015,61.75,0.02,0,4.951089772007391e+46
1015,61.75,0.02,1,5.629378654263645e+46
1015,13.75,0.02,0,1.6192502484321173e+49
1015,13.75,0.02,1,7.219184710952586e+46
1015,88.5,0.02,0,4.495133427501466e+46
1015,88.5,0.02,1,5.55350473396238e+46
1015,56.75,0.02,0,4.985881910545043e+46
1015,56.75,0.02,1,5.613084996207207e+46
1015,15.0,0.02,0,1.5828509378581934e+49
1015,15.0,0.02,1,7.233275207531841e+46
1015,43.25,0.02,0,1.2575097600561404e+48
1015,43.25,0.02,1,6.973721590095522e+46
1015,68.25,0.02,0,4.4188245490421635e+46
1015,68.25,0.02,1,5.634407302598057e+46
1015,7.25,0.02,0,2.217373419916213e+49
1015,7.25,0.02,1,7.286398414548845e+46
1015,41.75,0.02,0,1.2589086918654329e+48
1015,41.75,0.02,1,6.990313517808619e+46
1015,21.5,0.02,0,6.027117221923881e+48
1015,21.5,0.02,1,7.078624593472111e+46
1015,23.0,0.02,0,6.015076564663126e+48
1015,23.0,0.02,1,7.050683546864719e+46
1015,72.0,0.02,0,4.406738536234421e+46
1015,72.0,0.02,1,5.652539358395821e+46
1015,36.0,0.02,0,5.417609487327155e+48
1015,36.0,0.02,1,6.970356300607796e+46
1015,82.0,0.02,0,4.478654484037981e+46
1015,82.0,0.02,1,5.565880261663169e+46
1015,42.5,0.02,0,1.2574051077941702e+48
1015,42.5,0.02,1,6.990508611056332e+46
1015,59.75,0.02,0,4.992036258105246e+46
1015,59.75,0.02,1,5.602686799147228e+46
1015,51.75,0.02,0,5.790081941615648e+46
1015,51.75,0.02,1,6.955819573922574e+46
1015,26.0,0.02,0,5.442642838602657e+48
1015,26.0,0.02,1,7.04982056350797e+46
1015,29.5,0.02,0,5.427697522221656e+48
1015,29.5,0.02,1,6.997867413548484e+46
1015,67.75,0.02,0,4.4252866647401615e+46
1015,67.75,0.02,1,5.627350135071725e+46
1015,0.75,0.02,0,3.765193887742639e+45
1015,0.75,0.02,1,2.5179511883002786e+49
1015,40.25,0.02,0,5.4204211377410614e+48
1015,40.25,0.02,1,6.990198384538538e+46
1015,12.25,0.02,0,1.791144897617692e+49
1015,12.25,0.02,1,7.216149829460461e+46
1015,65.5,0.02,0,4.426389253098898e+46
1015,65.5,0.02,1,5.624604430636561e+46
1015,84.25,0.02,0,4.47593197815146e+46
1015,84.25,0.02,1,5.570449387329389e+46
1015,18.0,0.02,0,8.000712280568719e+48
1015,18.0,0.02,1,7.104823522931858e+46
1015,14.5,0.02,0,1.5816640951103344e+49
1015,14.5,0.02,1,7.227661582119432e+46
1015,28.75,0.02,0,5.428040622885357e+48
1015,28.75,0.02,1,7.052599730933905e+46
1015,33.75,0.02,0,5.4192091304615974e+48
1015,33.75,0.02,1,6.994672362157986e+46
1015,87.75,0.02,0,4.4975431839110575e+46
1015,87.75,0.02,1,5.550523105086222e+46
1015,92.0,0.02,0,4.4992589546093694e+46
1015,92.0,0.02,1,5.550885527937366e+46
1015,94.25,0.02,0,4.484302394548379e+46
1015,94.25,0.02,1,5.565702496279179e+46
1015,46.0,0.02,0,1.2545581780353796e+48
1015,46.0,0.02,1,6.969197079102837e+46
1015,41.0,0.02,0,1.259062651440687e+48
1015,41.0,0.02,1,6.986969358163109e+46
1015,91.25,0.02,0,4.468243359373415e+46
1015,91.25,0.02,1,5.582017314154484e+46
1015,53.25,0.02,0,5.787057369144502e+46
1015,53.25,0.02,1,6.953810923059071e+46
1015,31.75,0.02,0,5.422972261894673e+48
1015,31.75,0.02,1,7.01125366618033e+46
1015,81.25,0.02,0,4.5001354839438186e+46
1015,81.25,0.02,1,5.545597162566419e+46
1015,66.25,0.02,0,4.40627182314898e+46
1015,66.25,0.02,1,5.645475922041134e+46
1015,34.5,0.02,0,5.418137544813743e+48
1015,34.5,0.02,1,6.995750738596454e+46
1015,9.25,0.02,0,1.7758957244604324e+49
1015,9.25,0.02,1,7.220427941415501e+46
1015,87.0,0.02,0,4.49036242593758e+46
1015,87.0,0.02,1,5.558005442112594e+46
1015,25.25,0.02,0,6.001940287222176e+48
1015,25.25,0.02,1,7.056078846486118e+46
1015,3.5,0.02,0,2.517273852430513e+49
1015,3.5,0.02,1,7.269064538381266e+46
1015,97.75,0.02,0,4.503241813427209e+46
1015,97.75,0.02,1,5.54870888890159e+46
1015,36.75,0.02,0,5.417558450411822e+48
1015,36.75,0.02,1,6.97312566804314e+46
1015,6.5,0.02,0,2.3135674074570096e+49
1015,6.5,0.02,1,7.280004061663037e+46
1015,35.25,0.02,0,5.417572918050511e+48
1015,35.25,0.02,1,6.973495346125447e+46
1015,44.5,0.02,0,1.2558835350447496e+48
1015,44.5,0.02,1,6.97742135799156e+46
1015,100.0,0.02,0,4.4771124604856473e+46
1015,100.0,0.02,1,5.514055773066942e+46
1015,17.25,0.02,0,8.003155104367566e+48
1015,17.25,0.02,1,7.117042591165649e+46
1015,54.75,0.02,0,5.774511463532582e+46
1015,54.75,0.02,1,6.951396318238171e+46
1015,77.0,0.02,0,4.4195916106058947e+46
1015,77.0,0.02,1,5.643420107848409e+46
1015,16.5,0.02,0,1.5698645686692268e+49
1015,16.5,0.02,1,7.213778316628683e+46
1015,20.75,0.02,0,7.791992942269295e+48
1015,20.75,0.02,1,7.074622455675849e+46
1015,95.75,0.02,0,4.47820295740295e+46
1015,95.75,0.02,1,5.572895125279052e+46
1015,52.5,0.02,0,5.779839993651315e+46
1015,52.5,0.02,1,6.963564749650844e+46
1015,90.0,0.02,0,4.4879922503670554e+46
1015,90.0,0.02,1,5.561731949663074e+46
1015,95.0,0.02,0,4.4740754338299745e+46
1015,95.0,0.02,1,5.576455088087215e+46
1015,49.75,0.02,0,5.802729641784667e+46
1015,49.75,0.02,1,6.953434918985079e+46
1015,64.75,0.02,0,4.820155825123e+46
1015,64.75,0.02,1,5.623288548930248e+46
1015,98.5,0.02,0,4.5063712298690106e+46
1015,98.5,0.02,1,5.483481198642481e+46
1015,85.5,0.02,0,4.5043246894222513e+46
1015,85.5,0.02,1,5.542867852344255e+46
1015,3.0,0.02,0,2.2262933996383987e+49
1015,3.0,0.02,1,1.086222127668244e+47
1015,22.25,0.02,0,6.014987116519548e+48
1015,22.25,0.02,1,7.076215182634291e+46
1015,85.0,0.02,0,4.49251104711876e+46
1015,85.0,0.02,1,5.55418874250535e+46
1015,15.75,0.02,0,1.582670740675039e+49
1015,15.75,0.02,1,7.213788795252471e+46
1015,80.5,0.02,0,4.477324988302289e+46
1015,80.5,0.02,1,5.567650427199883e+46
1015,50.25,0.02,0,5.791845615483258e+46
1015,50.25,0.02,1,6.959630816367225e+46
1015,73.5,0.02,0,4.4438992975340485e+46
1015,73.5,0.02,1,5.615887606086863e+46
1015,47.5,0.02,0,1.2448838525998606e+48
1015,47.5,0.02,1,6.96810895373921e+46
1015,13.0,0.02,0,1.622594094222603e+49
1015,13.0,0.02,1,7.221841715204339e+46
1005,25.75,0.02,0,1.505510213355499e+48
1005,25.75,0.02,1,6.263829249311653e+46
1005,38.5,0.02,0,1.4717367094115377e+48
1005,38.5,0.02,1,6.073106716062345e+46
1005,88.0,0.02,0,9.991832298230201e+46
1005,88.0,0.02,1,4.939241621796839e+46
1005,48.5,0.02,0,3.448995467863697e+47
1005,48.5,0.02,1,5.9060360219723e+46
1005,31.25,0.02,0,1.505668651225966e+48
1005,31.25,0.02,1,6.202725961974562e+46
1005,2.75,0.02,0,6.162539997739265e+44
1005,2.75,0.02,1,1.9939823030662015e+49
1005,94.5,0.02,0,1.5635237511827472e+46
1005,94.5,0.02,1,4.851115288757765e+46
1005,96.25,0.02,0,1.5594530063863194e+46
1005,96.25,0.02,1,5.030194652552035e+46
1005,80.75,0.02,0,9.422948335875606e+46
1005,80.75,0.02,1,5.617655086865363e+46
1005,23.75,0.02,0,1.7167888666886725e+48
1005,23.75,0.02,1,6.316869252080086e+46
1005,24.75,0.02,0,1.7161118374204513e+48
1005,24.75,0.02,1,6.265525553318671e+46
1005,92.75,0.02,0,1.5598229648931738e+46
1005,92.75,0.02,1,4.854740099314614e+46
1005,39.5,0.02,0,1.471693671425654e+48
1005,39.5,0.02,1,6.066043613822044e+46
1005,71.5,0.02,0,5.626284160501728e+47
1005,71.5,0.02,1,5.643159009242565e+46
1005,42.25,0.02,0,1.4715519020534307e+48
1005,42.25,0.02,1,6.066544957204909e+46
1005,34.0,0.02,0,1.4719378178373218e+48
1005,34.0,0.02,1,6.085665221256073e+46
1005,41.25,0.02,0,1.471559312552207e+48
1005,41.25,0.02,1,6.065231321776947e+46
1005,74.25,0.02,0,5.624540175484649e+47
1005,74.25,0.02,1,5.642159490147376e+46
1005,56.0,0.02,0,6.112680851206177e+47
1005,56.0,0.02,1,5.696924645205577e+46
1005,10.0,0.02,0,2.4946172766642494e+48
1005,10.0,0.02,1,3.947272258656161e+48
1005,78.0,0.02,0,2.9542967392558165e+47
1005,78.0,0.02,1,5.621906542074725e+46
1005,90.0,0.02,0,9.87415811443409e+46
1005,90.0,0.02,1,4.942157725838798e+46
1005,12.75,0.02,0,2.526161126323356e+48
1005,12.75,0.02,1,3.9447082665907174e+48
1005,34.75,0.02,0,1.4719476279287776e+48
1005,34.75,0.02,1,6.079861840907432e+46
1005,100.0,0.02,0,1.561954296581741e+46
1005,100.0,0.02,1,5.027868104038092e+46
1005,5.5,0.02,0,8.685364149758196e+44
1005,5.5,0.02,1,1.1133530867113648e+49
1005,95.5,0.02,0,1.5617957952825598e+46
1005,95.5,0.02,1,5.028031374199636e+46
1005,81.75,0.02,0,9.41162926614822e+46
1005,81.75,0.02,1,5.615625191405841e+46
1005,49.5,0.02,0,3.4473770457279276e+47
1005,49.5,0.02,1,5.919259018866113e+46
1005,70.75,0.02,0,5.627385121067206e+47
1005,70.75,0.02,1,5.643429854428892e+46
1005,30.25,0.02,0,1.5057983401809777e+48
1005,30.25,0.02,1,6.200649987814408e+46
1005,90.75,0.02,0,1.5648319042469616e+46
1005,90.75,0.02,1,4.849616197450335e+46
1005,47.75,0.02,0,3.447552895284653e+47
1005,47.75,0.02,1,5.920219142298908e+46
1005,61.5,0.02,0,5.6331729524950584e+47
1005,61.5,0.02,1,5.646439037290586e+46
1005,89.0,0.02,0,9.975670742125123e+46
1005,89.0,0.02,1,4.937476488715264e+46
1005,73.5,0.02,0,5.6254775964504134e+47
1005,73.5,0.02,1,5.642451433389829e+46
1005,13.75,0.02,0,7.968538358714596e+46
1005,13.75,0.02,1,3.8726132973747955e+48
1005,11.0,0.02,0,5.363750799664337e+44
1005,11.0,0.02,1,6.414544465634058e+48
1005,6.5,0.02,0,9.396248265457087e+44
1005,6.5,0.02,1,6.53807294834238e+48
1005,7.25,0.02,0,5.363335379105538e+44
1005,7.25,0.02,1,6.53528989309711e+48
1005,85.25,0.02,0,1.0028998475026375e+47
1005,85.25,0.02,1,4.940497548194797e+46
1005,75.25,0.02,0,5.623955110834256e+47
1005,75.25,0.02,1,5.640175573431084e+46
1005,62.5,0.02,0,5.632408739809288e+47
1005,62.5,0.02,1,5.641882863520099e+46
1005,77.0,0.02,0,5.622885748540516e+47
1005,77.0,0.02,1,5.642860151789031e+46
1005,99.0,0.02,0,1.5600213255877373e+46
1005,99.0,0.02,1,5.029702629416693e+46
1005,1.75,0.02,0,4.803959264173183e+44
1005,1.75,0.02,1,1.7877783751732953e+49
1005,79.75,0.02,0,9.463717390782166e+46
1005,79.75,0.02,1,5.620279465390346e+46
1005,35.75,0.02,0,1.4717174266500044e+48
1005,35.75,0.02,1,6.082536762971879e+46
1005,68.75,0.02,0,5.628739004019362e+47
1005,68.75,0.02,1,5.640179517515818e+46
1005,50.5,0.02,0,6.126524342621609e+47
1005,50.5,0.02,1,5.871773065423141e+46
1005,0.0,0.02,1,3.546114065325636e+50
1005,59.75,0.02,0,5.6321766487075996e+47
1005,59.75,0.02,1,5.657564092429806e+46
1005,14.75,0.02,0,2.84851257567431e+47
1005,14.75,0.02,1,3.660164556928181e+48
1005,57.75,0.02,0,6.171869025632857e+47
1005,57.75,0.02,1,5.701947452620454e+46
1005,65.25,0.02,0,5.631093695807087e+47
1005,65.25,0.02,1,5.820120889840681e+46
1005,97.25,0.02,0,1.5609692845001428e+46
1005,97.25,0.02,1,5.02892078850916e+46
1005,79.0,0.02,0,2.9544951845959432e+47
1005,79.0,0.02,1,5.620017039695119e+46
1005,17.5,0.02,0,2.343736686900147e+48
1005,17.5,0.02,1,1.5347982848794618e+48
1005,72.5,0.02,0,5.625064931195237e+47
1005,72.5,0.02,1,5.646293634289328e+46
1005,19.25,0.02,0,3.0358277645307352e+47
1005,19.25,0.02,1,1.4847458954296497e+48
1005,55.0,0.02,0,6.114645147393051e+47
1005,55.0,0.02,1,5.702905716941031e+46
1005,87.25,0.02,0,1.000672552099562e+47
1005,87.25,0.02,1,4.940236321871401e+46
1005,9.25,0.02,0,8.737925430485917e+44
1005,9.25,0.02,1,6.475163871354318e+48
1005,53.25,0.02,0,6.119029037091509e+47
1005,53.25,0.02,1,5.700212604062296e+46
1005,27.5,0.02,0,1.5059771445791847e+48
1005,27.5,0.02,1,6.21026860225191e+46
1005,29.25,0.02,0,1.5059043804131732e+48
1005,29.25,0.02,1,6.20268244586221e+46
1005,91.75,0.02,0,1.5618920990996442e+46
1005,91.75,0.02,1,4.852614804440089e+46
1005,45.75,0.02,0,3.434424863833173e+47
1005,45.75,0.02,1,6.062150346115905e+46
1005,54.25,0.02,0,6.11702674547808e+47
1005,54.25,0.02,1,5.702553271921297e+46
1005,76.25,0.02,0,5.623808462024975e+47
1005,76.25,0.02,1,5.642070187972164e+46
1005,66.0,0.02,0,5.629733128771857e+47
1005,66.0,0.02,1,5.823415796758509e+46
1005,33.0,0.02,0,1.471974469426086e+48
1005,33.0,0.02,1,6.085319053117352e+46
1005,37.5,0.02,0,1.47175687911576e+48
1005,37.5,0.02,1,6.076826081201898e+46
1005,86.25,0.02,0,1.001438671063263e+47
1005,86.25,0.02,1,4.94002939187826e+46
1005,1.0,0.02,0,5.609252130998837e+44
1005,1.0,0.02,1,1.8185561227945407e+49
1005,51.5,0.02,0,6.12615817277696e+47
1005,51.5,0.02,1,5.703710199715611e+46
1005,15.5,0.02,0,2.7156812764438382e+47
1005,15.5,0.02,1,3.6599566606913045e+48
1005,83.5,0.02,0,9.896798150114622e+46
1005,83.5,0.02,1,5.095623892874861e+46
1005,23.0,0.02,0,1.7124646847737432e+48
1005,23.0,0.02,1,6.835465301647349e+46
1005,18.25,0.02,0,2.536601670901641e+47
1005,18.25,0.02,1,3.623510165740226e+48
1005,36.75,0.02,0,1.4717429867440616e+48
1005,36.75,0.02,1,6.078115040725556e+46
1005,43.0,0.02,0,1.471505323854384e+48
1005,43.0,0.02,1,6.06552727352881e+46
1005,58.75,0.02,0,5.6290703500257704e+47
1005,58.75,0.02,1,5.697597090538579e+46
1005,52.25,0.02,0,6.121028704649354e+47
1005,52.25,0.02,1,5.70197116253305e+46
1005,68.0,0.02,0,5.628725628327983e+47
1005,68.0,0.02,1,5.815380825348993e+46
1005,40.25,0.02,0,1.471586156850155e+48
1005,40.25,0.02,1,6.066634451610628e+46
1005,84.5,0.02,0,1.004126595122416e+47
1005,84.5,0.02,1,4.943505877976293e+46
1005,44.0,0.02,0,1.4713925454703986e+48
1005,44.0,0.02,1,6.065093095823242e+46
1005,12.0,0.02,0,1.167152030525427e+45
1005,12.0,0.02,1,6.423632355643177e+48
1005,32.0,0.02,0,1.505593557208809e+48
1005,32.0,0.02,1,6.201165984879809e+46
1005,4.5,0.02,0,5.581176640680798e+44
1005,4.5,0.02,1,1.9949088348981072e+49
1005,46.75,0.02,0,3.450296162955996e+47
1005,46.75,0.02,1,5.903224963298806e+46
1005,8.25,0.02,0,5.811844560876353e+44
1005,8.25,0.02,1,6.516769141472935e+48
1005,45.0,0.02,0,3.434533102210775e+47
1005,45.0,0.02,1,6.065161593383708e+46
1005,57.0,0.02,0,6.111129575109971e+47
1005,57.0,0.02,1,5.695201925618162e+46
1005,22.0,0.02,0,1.7125601864623533e+48
1005,22.0,0.02,1,6.833664234058997e+46
1005,69.75,0.02,0,5.627534040223726e+47
1005,69.75,0.02,1,5.641713891062334e+46
1005,98.25,0.02,0,1.5607865992013316e+46
1005,98.25,0.02,1,5.028851629302983e+46
1005,21.0,0.02,0,8.526313272565458e+47
1005,21.0,0.02,1,9.28381390784962e+47
1005,26.5,0.02,0,1.5060861382114193e+48
1005,26.5,0.02,1,6.203749650969562e+46
1005,67.0,0.02,0,5.630081108478005e+47
1005,67.0,0.02,1,5.816117508233274e+46
1005,63.25,0.02,0,5.631318351266467e+47
1005,63.25,0.02,1,5.817768280535904e+46
1005,82.5,0.02,0,9.410613953140784e+46
1005,82.5,0.02,1,5.597510280962688e+46
1005,3.75,0.02,0,5.719766719626093e+45
1005,3.75,0.02,1,1.9946679852390098e+49
1005,28.5,0.02,0,1.505954122168718e+48
1005,28.5,0.02,1,6.197570135001088e+46
1005,20.25,0.02,0,8.527051002506884e+47
1005,20.25,0.02,1,9.284907978675551e+47
1005,64.25,0.02,0,5.63125803842104e+47
1005,64.25,0.02,1,5.818486572444273e+46
1005,93.5,0.02,0,1.563581034058653e+46
1005,93.5,0.02,1,4.851000365712878e+46
1005,60.5,0.02,0,5.632269742319663e+47
1005,60.5,0.02,1,5.656842560824629e+46
1005,16.5,0.02,0,2.533113549292855e+47
1005,16.5,0.02,1,3.625280838972637e+48
1034,18.75,0.02,0,2.61817263511281e+49
1034,18.75,0.02,1,9.145576845777208e+46
1034,77.75,0.02,0,3.185632204586935e+48
1034,77.75,0.02,1,8.720905036341923e+46
1034,90.5,0.02,0,2.3279033417087347e+46
1034,90.5,0.02,1,8.584637850202072e+46
1034,28.25,0.02,0,1.1811104723679112e+49
1034,28.25,0.02,1,9.070915907622435e+46
1034,64.5,0.02,0,3.380849676089405e+48
1034,64.5,0.02,1,8.735484844200782e+46
1034,35.5,0.02,0,8.356952894880284e+48
1034,35.5,0.02,1,8.926767443050128e+46
1034,22.75,0.02,0,2.1723042516387358e+49
1034,22.75,0.02,1,9.069717002776508e+46
1034,2.0,0.02,0,3.283640197414561e+49
1034,2.0,0.02,1,1.7889110717820868e+49
1034,69.25,0.02,0,3.3808800740419044e+48
1034,69.25,0.02,1,8.731470629525848e+46
1034,70.5,0.02,0,3.381265150709003e+48
1034,70.5,0.02,1,8.701488473013837e+46
1034,59.0,0.02,0,4.75934257505987e+48
1034,59.0,0.02,1,8.765353652506041e+46
1034,74.5,0.02,0,3.198109388999543e+48
1034,74.5,0.02,1,8.70821415610735e+46
1034,17.5,0.02,0,2.617990580178193e+49
1034,17.5,0.02,1,9.1876813814869e+46
1034,18.0,0.02,0,2.6182976474626516e+49
1034,18.0,0.02,1,9.10488869361338e+46
1034,67.75,0.02,0,3.3805661443195444e+48
1034,67.75,0.02,1,8.740874880198247e+46
1034,28.75,0.02,0,8.367516400621334e+48
1034,28.75,0.02,1,8.942575643954771e+46
1034,52.25,0.02,0,4.803911632340837e+48
1034,52.25,0.02,1,8.763832367963133e+46
1034,30.75,0.02,0,8.364043255722264e+48
1034,30.75,0.02,1,9.029027511176519e+46
1034,24.75,0.02,0,1.724688970117021e+49
1034,24.75,0.02,1,9.297312834279395e+46
1034,30.25,0.02,0,8.365202025359625e+48
1034,30.25,0.02,1,9.032580597157878e+46
1034,54.25,0.02,0,4.7649000041571735e+48
1034,54.25,0.02,1,8.759648512577688e+46
1034,41.0,0.02,0,8.278857107775653e+48
1034,41.0,0.02,1,8.927711343239877e+46
1034,7.5,0.02,0,3.880500983933747e+49
1034,7.5,0.02,1,1.0337587767717034e+47
1034,83.25,0.02,0,1.9813851283539957e+47
1034,83.25,0.02,1,8.64281608591625e+46
1034,57.0,0.02,0,4.76029619889919e+48
1034,57.0,0.02,1,8.75598575349618e+46
1034,65.75,0.02,0,3.3807146732051796e+48
1034,65.75,0.02,1,8.73940780594228e+46
1034,9.5,0.02,0,2.2028282523755038e+49
1034,9.5,0.02,1,1.0209242439604288e+47
1034,25.5,0.02,0,1.1811544171711547e+49
1034,25.5,0.02,1,9.296862162932887e+46
1034,73.75,0.02,0,3.2251489483190025e+48
1034,73.75,0.02,1,8.707787271703165e+46
1034,92.5,0.02,0,2.322081501625184e+46
