Z,MCLU,TIME[Myr],NB_P
0.02,1037,53.25,0.49242424242424243
0.02,1037,40.25,0.5055350553505535
0.02,1037,7.25,0.5520504731861199
0.02,1037,99.25,0.5101214574898786
0.02,1037,81.5,0.4823529411764706
0.02,1037,56.0,0.5
0.02,1037,64.5,0.5190839694656488
0.02,1037,9.25,0.535031847133758
0.02,1037,25.0,0.5259515570934256
0.02,1037,72.25,0.4942084942084942
0.02,1037,90.75,0.5138339920948617
0.02,1037,71.75,0.49230769230769234
0.02,1037,4.0,0.540785498489426
0.02,1037,68.5,0.5114503816793893
0.02,1037,58.5,0.5037878787878788
0.02,1037,79.0,0.49224806201550386
0.02,1037,95.5,0.5161290322580645
0.02,1037,88.25,0.5
0.02,1037,35.5,0.49097472924187724
0.02,1037,50.75,0.4699248120300752
0.02,1037,98.75,0.48582995951417
0.02,1037,84.75,0.48031496062992124
0.02,1037,21.75,0.5220338983050847
0.02,1037,65.25,0.46946564885496184
0.02,1037,34.25,0.5323741007194245
0.02,1037,44.0,0.5261194029850746
0.02,1037,63.75,0.4961832061068702
0.02,1037,75.75,0.46303501945525294
0.02,1037,52.75,0.4696969696969697
0.02,1037,9.75,0.5225806451612903
0.02,1037,8.0,0.526984126984127
0.02,1037,4.5,0.5696594427244582
0.02,1037,5.25,0.5386996904024768
0.02,1037,61.25,0.5114503816793893
0.02,1037,92.75,0.508
0.02,1037,85.5,0.47843137254901963
0.02,1037,54.0,0.5075757575757576
0.02,1037,44.75,0.516728624535316
0.02,1037,55.25,0.5037878787878788
0.02,1037,71.0,0.4942528735632184
0.02,1037,1.25,0.5858310626702997
0.02,1037,83.0,0.5177865612648221
0.02,1037,57.25,0.4772727272727273
0.02,1037,25.75,0.5261324041811847
0.02,1037,49.25,0.48880597014925375
0.02,1037,36.25,0.5018050541516246
0.02,1037,0.0,1.0
0.02,1037,42.75,0.5185185185185185
0.02,1037,10.5,0.572347266881029
0.02,1037,41.5,0.4888888888888889
0.02,1037,46.75,0.5223880597014925
0.02,1037,69.75,0.46360153256704983
0.02,1037,56.5,0.4810606060606061
0.02,1037,12.5,0.4967532467532468
0.02,1037,81.0,0.484375
0.02,1037,52.0,0.49809885931558934
0.02,1037,13.75,0.5180327868852459
0.02,1037,39.5,0.4742647058823529
0.02,1037,62.5,0.49230769230769234
0.02,1037,6.5,0.56875
0.02,1037,38.25,0.5164835164835165
0.02,1037,19.75,0.5236486486486487
0.02,1037,97.25,0.47560975609756095
0.02,1037,21.0,0.5067567567567568
0.02,1037,65.75,0.5019011406844106
0.02,1037,33.0,0.4874551971326165
0.02,1037,75.0,0.5077519379844961
0.02,1037,38.75,0.4963235294117647
0.02,1037,94.0,0.4939271255060729
0.02,1037,54.5,0.5151515151515151
0.02,1037,47.25,0.5241635687732342
0.02,1037,23.75,0.5308219178082192
0.02,1037,27.0,0.5157894736842106
0.02,1037,61.75,0.4847328244274809
0.02,1037,0.75,0.5512820512820513
0.02,1037,36.75,0.49635036496350365
0.02,1037,11.25,0.5096774193548387
0.02,1037,59.75,0.49049429657794674
0.02,1037,93.5,0.5140562248995983
0.02,1037,77.0,0.5310077519379846
0.02,1037,16.5,0.5230263157894737
0.02,1037,13.25,0.5211726384364821
0.02,1037,26.25,0.5416666666666666
0.02,1037,31.0,0.5035211267605634
0.02,1037,80.25,0.48638132295719844
0.02,1037,84.25,0.49603174603174605
0.02,1037,86.25,0.5059288537549407
0.02,1037,42.0,0.5
0.02,1037,37.5,0.5072992700729927
0.02,1037,83.5,0.5039370078740157
0.02,1037,48.75,0.4924812030075188
0.02,1037,29.0,0.5017543859649123
0.02,1037,74.25,0.4806201550387597
0.02,1037,60.5,0.5133079847908745
0.02,1037,31.5,0.5141843971631206
0.02,1037,8.5,0.5477707006369427
0.02,1037,79.5,0.48046875
0.02,1037,23.0,0.5
0.02,1037,3.25,0.5522388059701493
0.02,1037,89.5,0.48221343873517786
0.02,1037,96.75,0.5020242914979757
0.02,1037,33.5,0.5054151624548736
0.02,1037,6.0,0.5496894409937888
0.02,1037,32.25,0.5106382978723404
0.02,1037,40.75,0.4740740740740741
0.02,1037,91.5,0.4901185770750988
0.02,1037,15.75,0.5081967213114754
0.02,1037,50.0,0.4925373134328358
0.02,1037,70.5,0.49808429118773945
0.02,1037,100.0,0.5040322580645161
0.02,1037,15.25,0.5392156862745098
0.02,1037,19.0,0.531986531986532
0.02,1037,87.5,0.5039370078740157
0.02,1037,48.0,0.48314606741573035
0.02,1037,82.25,0.484375
0.02,1037,86.75,0.5138339920948617
0.02,1037,45.5,0.4868913857677903
0.02,1037,59.25,0.49049429657794674
0.02,1037,90.25,0.49206349206349204
0.02,1037,78.25,0.46511627906976744
0.02,1037,94.75,0.47368421052631576
0.02,1037,92.0,0.516
0.02,1037,2.75,0.5773809523809523
0.02,1037,96.0,0.46153846153846156
0.02,1037,20.5,0.5135135135135135
0.02,1037,77.75,0.4844961240310077
0.02,1037,14.5,0.545751633986928
0.02,1037,73.75,0.47104247104247104
0.02,1037,98.0,0.4796747967479675
0.02,1037,46.0,0.4943820224719101
0.02,1037,67.0,0.47509578544061304
0.02,1037,43.5,0.516728624535316
0.02,1037,11.75,0.538961038961039
0.02,1077,18.25,0.5288135593220339
0.02,1077,75.25,0.43776824034334766
0.02,1077,87.75,0.43859649122807015
0.02,1077,27.25,0.5035971223021583
0.02,1077,62.25,0.47107438016528924
0.02,1077,34.5,0.4944649446494465
0.02,1077,22.0,0.5601374570446735
0.02,1077,2.0,0.6303030303030303
0.02,1077,67.0,0.4351464435146444
0.02,1077,68.25,0.4225941422594142
0.02,1077,57.25,0.4715447154471545
0.02,1077,72.0,0.4430379746835443
0.02,1077,17.0,0.5585284280936454
0.02,1077,17.5,0.5604026845637584
0.02,1077,65.5,0.4309623430962343
0.02,1077,28.0,0.5126353790613718
0.02,1077,50.75,0.452755905511811
0.02,1077,29.75,0.5145985401459854
0.02,1077,24.0,0.5052264808362369
0.02,1077,29.25,0.5018181818181818
0.02,1077,52.5,0.456
0.02,1077,39.5,0.4659090909090909
0.02,1077,7.25,0.5645161290322581
0.02,1077,98.0,0.42290748898678415
0.02,1077,100.0,0.43612334801762115
0.02,1077,80.5,0.4334763948497854
0.02,1077,55.25,0.46963562753036436
0.02,1077,63.75,0.4380165289256198
0.02,1077,9.0,0.5691318327974276
0.02,1077,24.75,0.519298245614035
0.02,1077,71.5,0.45569620253164556
0.02,1077,89.5,0.44298245614035087
0.02,1077,70.75,0.4369747899159664
0.02,1077,4.0,0.5605095541401274
0.02,1077,67.5,0.4435146443514644
0.02,1077,57.75,0.483739837398374
0.02,1077,78.0,0.44635193133047213
0.02,1077,94.25,0.42105263157894735
0.02,1077,87.0,0.43859649122807015
0.02,1077,35.0,0.49070631970260226
0.02,1077,50.0,0.466403162055336
0.02,1077,97.5,0.4298245614035088
0.02,1077,83.75,0.44782608695652176
0.02,1077,21.5,0.5326460481099656
0.02,1077,64.25,0.4628099173553719
0.02,1077,33.75,0.4833948339483395
0.02,1077,43.5,0.48638132295719844
0.02,1077,63.0,0.4628099173553719
0.02,1077,74.75,0.4425531914893617
0.02,1077,52.0,0.4899598393574297
0.02,1077,9.75,0.5635179153094463
0.02,1077,7.75,0.5737179487179487
0.02,1077,4.5,0.5686900958466453
0.02,1077,5.25,0.5530546623794212
0.02,1077,60.5,0.43209876543209874
0.02,1077,91.5,0.44298245614035087
0.02,1077,84.5,0.43478260869565216
0.02,1077,53.25,0.456
0.02,1077,44.25,0.45348837209302323
0.02,1077,54.5,0.4538152610441767
0.02,1077,70.25,0.42857142857142855
0.02,1077,1.25,0.606508875739645
0.02,1077,81.75,0.4396551724137931
0.02,1077,56.5,0.46774193548387094
0.02,1077,25.25,0.508833922261484
0.02,1077,48.75,0.4880952380952381
0.02,1077,35.75,0.4758364312267658
0.02,1077,0.0,1.0
0.02,1077,42.25,0.525096525096525
0.02,1077,10.5,0.5620915032679739
0.02,1077,41.0,0.4961832061068702
0.02,1077,46.0,0.46062992125984253
0.02,1077,68.75,0.4579831932773109
0.02,1077,55.75,0.4596774193548387
0.02,1077,12.25,0.5870967741935483
0.02,1077,79.75,0.43103448275862066
0.02,1077,51.25,0.450199203187251
0.02,1077,13.75,0.564935064935065
0.02,1077,39.0,0.4981132075471698
0.02,1077,99.25,0.43612334801762115
0.02,1077,61.75,0.45454545454545453
0.02,1077,6.5,0.5580645161290323
0.02,1077,37.75,0.5037593984962406
0.02,1077,19.5,0.5255972696245734
0.02,1077,96.0,0.45614035087719296
0.02,1077,20.75,0.5344827586206896
0.02,1077,65.0,0.44166666666666665
0.02,1077,32.5,0.4927007299270073
0.02,1077,74.0,0.423728813559322
0.02,1077,38.25,0.5037593984962406
0.02,1077,92.75,0.4649122807017544
0.02,1077,54.0,0.46184738955823296
0.02,1077,46.75,0.4801587301587302
0.02,1077,23.5,0.5261324041811847
0.02,1077,26.5,0.5107142857142857
0.02,1077,61.0,0.42386831275720166
0.02,1077,0.75,0.6045197740112994
0.02,1077,36.25,0.48698884758364314
0.02,1077,11.0,0.5916398713826366
0.02,1077,59.0,0.43621399176954734
0.02,1077,92.25,0.4517543859649123
0.02,1077,76.0,0.41201716738197425
0.02,1077,16.25,0.5478547854785478
0.02,1077,13.0,0.5746753246753247
0.02,1077,26.0,0.5141843971631206
0.02,1077,30.5,0.48905109489051096
0.02,1077,79.25,0.44396551724137934
0.02,1077,83.0,0.43043478260869567
0.02,1077,85.0,0.4608695652173913
0.02,1077,41.5,0.5038167938931297
0.02,1077,37.0,0.49063670411985016
0.02,1077,82.5,0.4391304347826087
0.02,1077,48.0,0.4603174603174603
0.02,1077,28.5,0.4981949458483754
0.02,1077,73.5,0.41702127659574467
0.02,1077,59.75,0.4732510288065844
0.02,1077,31.25,0.4945054945054945
0.02,1077,8.5,0.5422077922077922
0.02,1077,78.5,0.41201716738197425
0.02,1077,22.75,0.5277777777777778
0.02,1077,3.25,0.567398119122257
0.02,1077,88.25,0.42543859649122806
0.02,1077,95.5,0.4473684210526316
0.02,1077,33.0,0.49264705882352944
0.02,1077,5.75,0.5544871794871795
0.02,1077,31.75,0.5164835164835165
0.02,1077,40.25,0.5019011406844106
0.02,1077,90.25,0.44298245614035087
0.02,1077,15.5,0.5789473684210527
0.02,1077,49.25,0.4900398406374502
0.02,1077,69.5,0.42436974789915966
0.02,1077,98.75,0.4581497797356828
0.02,1077,15.0,0.5830618892508144
0.02,1077,18.75,0.5408163265306123
0.02,1077,86.25,0.45614035087719296
0.02,1077,47.5,0.4801587301587302
0.02,1077,81.25,0.45064377682403434
0.02,1077,85.75,0.4342105263157895
0.02,1077,44.75,0.4396887159533074
0.02,1077,58.5,0.43209876543209874
0.02,1077,89.0,0.4298245614035088
0.02,1077,77.25,0.4206008583690987
0.02,1077,93.5,0.4780701754385965
0.02,1077,91.0,0.4517543859649123
0.02,1077,2.5,0.6097560975609756
0.02,1077,94.75,0.42543859649122806
0.02,1077,20.25,0.5392491467576792
0.02,1077,76.5,0.44396551724137934
0.02,1077,14.25,0.5816993464052288
0.02,1077,72.75,0.4472573839662447
0.02,1077,96.75,0.45614035087719296
0.02,1077,45.5,0.484251968503937
0.02,1077,66.25,0.4351464435146444
0.02,1077,42.75,0.4806201550387597
0.02,1077,11.75,0.5562700964630225
0.02,1062,16.25,0.5167785234899329
0.02,1062,67.0,0.5055762081784386
0.02,1062,78.0,0.4699248120300752
0.02,1062,24.25,0.5244755244755245
0.02,1062,55.5,0.5
0.02,1062,30.75,0.5035460992907801
0.02,1062,19.75,0.5068027210884354
0.02,1062,97.75,0.47470817120622566
0.02,1062,1.75,0.5714285714285714
0.02,1062,59.5,0.49070631970260226
0.02,1062,92.0,0.46360153256704983
0.02,1062,60.75,0.48148148148148145
0.02,1062,50.75,0.5276752767527675
0.02,1062,64.25,0.49814126394052044
0.02,1062,15.0,0.5220338983050847
0.02,1062,15.5,0.5067567567567568
0.02,1062,58.5,0.48698884758364314
0.02,1062,24.75,0.47202797202797203
0.02,1062,45.0,0.5036764705882353
0.02,1062,26.5,0.47735191637630664
0.02,1062,21.5,0.5241379310344828
0.02,1062,26.0,0.479020979020979
0.02,1062,99.5,0.4523809523809524
0.02,1062,46.75,0.49264705882352944
0.02,1062,35.25,0.4910394265232975
0.02,1062,6.25,0.5451612903225806
0.02,1062,87.25,0.48659003831417624
0.02,1062,89.0,0.5095785440613027
0.02,1062,71.75,0.4868913857677903
0.02,1062,96.0,0.46332046332046334
0.02,1062,49.25,0.4907749077490775
0.02,1062,56.75,0.49070631970260226
0.02,1062,8.0,0.5214521452145214
0.02,1062,22.0,0.503448275862069
0.02,1062,63.5,0.49070631970260226
0.02,1062,79.75,0.4828897338403042
0.02,1062,90.75,0.46360153256704983
0.02,1062,63.0,0.483271375464684
0.02,1062,3.5,0.5902140672782875
0.02,1062,60.0,0.4795539033457249
0.02,1062,51.5,0.4944649446494465
0.02,1062,69.25,0.4794007490636704
0.02,1062,83.75,0.47126436781609193
0.02,1062,77.5,0.4774436090225564
0.02,1062,31.25,0.5070921985815603
0.02,1062,44.5,0.5036764705882353
0.02,1062,86.75,0.5019157088122606
0.02,1062,74.5,0.47191011235955055
0.02,1062,19.0,0.49830508474576274
0.02,1062,57.25,0.49070631970260226
0.02,1062,30.0,0.5070921985815603
0.02,1062,91.25,0.47692307692307695
0.02,1062,38.75,0.49818181818181817
0.02,1062,56.0,0.46096654275092935
0.02,1062,66.5,0.47761194029850745
0.02,1062,46.25,0.5220588235294118
0.02,1062,8.75,0.5562913907284768
0.02,1062,7.0,0.5436893203883495
0.02,1062,4.0,0.5527950310559007
0.02,1062,4.5,0.550314465408805
0.02,1062,53.75,0.4925925925925926
0.02,1062,90.25,0.4653846153846154
0.02,1062,81.5,0.47126436781609193
0.02,1062,75.25,0.449438202247191
0.02,1062,47.5,0.5
0.02,1062,39.25,0.49635036496350365
0.02,1062,48.5,0.5036764705882353
0.02,1062,62.5,0.483271375464684
0.02,1062,1.25,0.5850144092219021
0.02,1062,72.75,0.4756554307116105
0.02,1062,50.25,0.4944649446494465
0.02,1062,22.5,0.5
0.02,1062,43.25,0.5073529411764706
0.02,1062,31.75,0.498220640569395
0.02,1062,0.0,1.0
0.02,1062,37.5,0.48363636363636364
0.02,1062,9.25,0.5331125827814569
0.02,1062,36.5,0.5035971223021583
0.02,1062,41.0,0.5
0.02,1062,61.25,0.4962962962962963
0.02,1062,49.75,0.49264705882352944
0.02,1062,11.0,0.5351170568561873
0.02,1062,71.0,0.4774436090225564
0.02,1062,45.75,0.5128205128205128
0.02,1062,12.25,0.527027027027027
0.02,1062,34.75,0.5017921146953405
0.02,1062,88.5,0.47126436781609193
0.02,1062,55.0,0.4925925925925926
0.02,1062,5.75,0.5641025641025641
0.02,1062,33.5,0.5232974910394266
0.02,1062,17.25,0.5387205387205387
0.02,1062,85.5,0.47307692307692306
0.02,1062,18.5,0.5286195286195287
0.02,1062,92.5,0.4674329501915709
0.02,1062,57.75,0.483271375464684
0.02,1062,29.0,0.4894366197183099
0.02,1062,66.0,0.49070631970260226
0.02,1062,34.0,0.48928571428571427
0.02,1062,98.25,0.4627450980392157
0.02,1062,82.75,0.4827586206896552
0.02,1062,48.0,0.4963235294117647
0.02,1062,41.5,0.5182481751824818
0.02,1062,20.75,0.5170068027210885
0.02,1062,23.75,0.5138888888888888
0.02,1062,54.25,0.48518518518518516
0.02,1062,0.5,0.5810055865921788
0.02,1062,93.0,0.5038167938931297
0.02,1062,32.25,0.501779359430605
0.02,1062,9.75,0.5585284280936454
0.02,1062,52.5,0.49814126394052044
0.02,1062,82.0,0.44061302681992337
0.02,1062,95.5,0.46360153256704983
0.02,1062,67.75,0.5111940298507462
0.02,1062,14.5,0.5067567567567568
0.02,1062,11.5,0.5451505016722408
0.02,1062,89.5,0.4674329501915709
0.02,1062,23.0,0.5
0.02,1062,27.25,0.4842105263157895
0.02,1062,70.5,0.4756554307116105
0.02,1062,74.0,0.4794007490636704
0.02,1062,75.75,0.4849624060150376
0.02,1062,37.0,0.5126353790613718
0.02,1062,33.0,0.49466192170818507
0.02,1062,73.5,0.4943820224719101
0.02,1062,42.75,0.5182481751824818
0.02,1062,94.75,0.4904214559386973
0.02,1062,25.5,0.5087719298245614
0.02,1062,65.25,0.4944237918215613
0.02,1062,53.25,0.5130111524163569
0.02,1062,97.0,0.46511627906976744
0.02,1062,27.75,0.5
0.02,1062,7.5,0.5555555555555556
0.02,1062,70.0,0.4924812030075188
0.02,1062,20.25,0.527027027027027
0.02,1062,3.0,0.5548780487804879
0.02,1062,78.5,0.49433962264150944
0.02,1062,85.0,0.4904214559386973
0.02,1062,29.5,0.46996466431095407
0.02,1062,5.25,0.5477707006369427
0.02,1062,28.25,0.4753521126760563
0.02,1062,35.75,0.4910394265232975
0.02,1062,80.25,0.46564885496183206
0.02,1062,13.75,0.527027027027027
0.02,1062,44.0,0.5110294117647058
0.02,1062,61.75,0.4777777777777778
0.02,1062,87.75,0.47126436781609193
0.02,1062,13.25,0.5033783783783784
0.02,1062,16.75,0.5050505050505051
0.02,1062,77.0,0.5
0.02,1062,42.25,0.49635036496350365
0.02,1062,72.25,0.4868913857677903
0.02,1062,76.25,0.5112781954887218
0.02,1062,94.25,0.46923076923076923
0.02,1062,40.0,0.48175182481751827
0.02,1062,52.0,0.48148148148148145
0.02,1062,98.75,0.4624505928853755
0.02,1062,79.25,0.4790874524714829
0.02,1062,68.75,0.4794007490636704
0.02,1062,83.25,0.4904214559386973
0.02,1062,93.75,0.49808429118773945
0.02,1062,81.0,0.4732824427480916
0.02,1062,2.25,0.6205882352941177
0.02,1062,84.5,0.4904214559386973
0.02,1062,100.0,0.45634920634920634
0.02,1062,18.0,0.5016722408026756
0.02,1062,68.25,0.4925373134328358
0.02,1062,96.5,0.47307692307692306
0.02,1062,12.75,0.5304054054054054
0.02,1062,64.75,0.45724907063197023
0.02,1062,86.25,0.45977011494252873
0.02,1062,40.5,0.4927007299270073
0.02,1062,59.0,0.47761194029850745
0.02,1062,38.25,0.5054545454545455
0.02,1062,10.5,0.5016722408026756
0.02,1017,14.5,0.5787234042553191
0.02,1017,59.75,0.3660130718954248
0.02,1017,69.5,0.32653061224489793
0.02,1017,21.75,0.4928909952606635
0.02,1017,49.5,0.40993788819875776
0.02,1017,99.0,0.2878787878787879
0.02,1017,27.25,0.47715736040609136
0.02,1017,17.5,0.5045045045045045
0.02,1017,87.0,0.32608695652173914
0.02,1017,1.5,0.5719844357976653
0.02,1017,53.0,0.37341772151898733
0.02,1017,82.0,0.352112676056338
0.02,1017,54.0,0.37579617834394907
0.02,1017,45.25,0.38323353293413176
0.02,1017,57.25,0.34394904458598724
0.02,1017,98.5,0.3409090909090909
0.02,1017,13.5,0.559322033898305
0.02,1017,93.75,0.3235294117647059
0.02,1017,14.0,0.5446808510638298
0.02,1017,52.0,0.3670886075949367
0.02,1017,22.25,0.5023696682464455
0.02,1017,40.25,0.4438202247191011
0.02,1017,23.75,0.5048543689320388
0.02,1017,19.0,0.5294117647058824
0.02,1017,23.25,0.5238095238095238
0.02,1017,88.75,0.32116788321167883
0.02,1017,41.75,0.41379310344827586
0.02,1017,96.5,0.291044776119403
0.02,1017,31.5,0.4583333333333333
0.02,1017,5.75,0.5925925925925926
0.02,1017,77.75,0.3541666666666667
0.02,1017,79.5,0.3402777777777778
0.02,1017,64.0,0.3333333333333333
0.02,1017,85.5,0.32142857142857145
0.02,1017,43.75,0.4277456647398844
0.02,1017,50.5,0.389937106918239
0.02,1017,7.25,0.5950413223140496
0.02,1017,19.5,0.4838709677419355
0.02,1017,56.75,0.3525641025641026
0.02,1017,71.25,0.3197278911564626
0.02,1017,81.0,0.30985915492957744
0.02,1017,56.25,0.3248407643312102
0.02,1017,3.0,0.5942622950819673
0.02,1017,53.5,0.37579617834394907
0.02,1017,46.0,0.42168674698795183
0.02,1017,61.75,0.3684210526315789
0.02,1017,74.75,0.3424657534246575
0.02,1017,69.0,0.36054421768707484
0.02,1017,27.75,0.4898989898989899
0.02,1017,39.75,0.4022346368715084
0.02,1017,77.25,0.3448275862068966
0.02,1017,66.5,0.3624161073825503
0.02,1017,17.0,0.5133928571428571
0.02,1017,51.0,0.4088050314465409
0.02,1017,26.75,0.46464646464646464
0.02,1017,81.5,0.33098591549295775
0.02,1017,34.5,0.44808743169398907
0.02,1017,50.0,0.38125
0.02,1017,59.25,0.3548387096774194
0.02,1017,41.25,0.4431818181818182
0.02,1017,7.75,0.5967078189300411
0.02,1017,6.25,0.5702479338842975
0.02,1017,3.5,0.5702479338842975
0.02,1017,4.0,0.5918367346938775
0.02,1017,48.0,0.4074074074074074
0.02,1017,80.5,0.33098591549295775
0.02,1017,72.75,0.3448275862068966
0.02,1017,67.0,0.33783783783783783
0.02,1017,42.25,0.41379310344827586
0.02,1017,35.0,0.45901639344262296
0.02,1017,43.25,0.4393063583815029
0.02,1017,55.75,0.3503184713375796
0.02,1017,1.0,0.6115384615384616
0.02,1017,65.0,0.37333333333333335
0.02,1017,44.75,0.4117647058823529
0.02,1017,20.0,0.5327102803738317
0.02,1017,38.75,0.4530386740331492
0.02,1017,28.25,0.46938775510204084
0.02,1017,0.0,1.0
0.02,1017,90.25,0.29411764705882354
0.02,1017,33.5,0.44385026737967914
0.02,1017,8.25,0.5743801652892562
0.02,1017,32.5,0.44680851063829785
0.02,1017,36.5,0.44808743169398907
0.02,1017,54.75,0.36538461538461536
0.02,1017,44.25,0.4152046783625731
0.02,1017,97.5,0.3007518796992481
0.02,1017,90.75,0.27205882352941174
0.02,1017,9.75,0.5761316872427984
0.02,1017,63.5,0.37333333333333335
0.02,1017,40.75,0.4463276836158192
0.02,1017,100.0,0.3053435114503817
0.02,1017,10.75,0.5655737704918032
0.02,1017,31.0,0.44329896907216493
0.02,1017,78.75,0.3194444444444444
0.02,1017,92.75,0.2867647058823529
0.02,1017,49.0,0.37037037037037035
0.02,1017,5.25,0.5537190082644629
0.02,1017,30.0,0.4639175257731959
0.02,1017,15.5,0.5414847161572053
0.02,1017,76.25,0.3698630136986301
0.02,1017,16.5,0.5550660792951542
0.02,1017,82.5,0.32167832167832167
0.02,1017,51.5,0.36942675159235666
0.02,1017,25.75,0.48514851485148514
0.02,1017,58.75,0.3741935483870968
0.02,1017,30.5,0.4564102564102564
0.02,1017,89.75,0.3161764705882353
0.02,1017,87.75,0.3284671532846715
0.02,1017,73.75,0.32653061224489793
0.02,1017,42.75,0.41954022988505746
0.02,1017,37.0,0.42857142857142855
0.02,1017,18.5,0.545045045045045
0.02,1017,21.25,0.4976303317535545
0.02,1017,91.25,0.3088235294117647
0.02,1017,48.5,0.37037037037037035
0.02,1017,0.5,0.6145454545454545
0.02,1017,83.0,0.31690140845070425
0.02,1017,28.75,0.4846938775510204
0.02,1017,8.75,0.5802469135802469
0.02,1017,47.0,0.4171779141104294
0.02,1017,73.25,0.3767123287671233
0.02,1017,92.25,0.3161764705882353
0.02,1017,85.0,0.32142857142857145
0.02,1017,60.25,0.4064516129032258
0.02,1017,13.0,0.5397489539748954
0.02,1017,10.25,0.6255144032921811
0.02,1017,80.0,0.3194444444444444
0.02,1017,20.5,0.5023696682464455
0.02,1017,24.25,0.49261083743842365
0.02,1017,63.0,0.36423841059602646
0.02,1017,66.0,0.36666666666666664
0.02,1017,67.5,0.3783783783783784
0.02,1017,91.75,0.3088235294117647
0.02,1017,96.0,0.3358208955223881
0.02,1017,33.0,0.46524064171123
0.02,1017,29.5,0.4744897959183674
0.02,1017,65.5,0.37333333333333335
0.02,1017,38.25,0.4340659340659341
0.02,1017,84.5,0.2978723404255319
0.02,1017,22.75,0.4857142857142857
0.02,1017,99.5,0.3333333333333333
0.02,1017,58.25,0.36129032258064514
0.02,1017,47.5,0.3765432098765432
0.02,1017,93.25,0.3088235294117647
0.02,1017,86.5,0.3333333333333333
0.02,1017,24.75,0.5024630541871922
0.02,1017,6.75,0.5684647302904564
0.02,1017,62.25,0.3509933774834437
0.02,1017,94.75,0.3358208955223881
0.02,1017,18.0,0.5203619909502263
0.02,1017,2.5,0.562753036437247
0.02,1017,70.0,0.38513513513513514
0.02,1017,75.75,0.3424657534246575
0.02,1017,26.25,0.48756218905472637
0.02,1017,4.75,0.5743801652892562
0.02,1017,25.25,0.5073891625615764
0.02,1017,32.0,0.4631578947368421
0.02,1017,71.75,0.33793103448275863
0.02,1017,12.25,0.5791666666666667
0.02,1017,39.25,0.4388888888888889
